rank,gene,UniProtID,pDesc,t12,mneuron,cneuron,subLoc
8030,TTC7B,Q86TV6,Tetratricopeptide repeat protein 7B,5.41273998861112,4.438700372,6.38677960522224,"Cytoplasm, cytosol; Cell membrane"
8031,CORO1B,Q9BR76,Coronin-1B,5.4129502940247605,5.547265738,5.27863485004952,"Cytoplasm, cytoskeleton; Cytoplasm, cytoskeleton, stress fiber"
8032,HARS2,P49590,"Histidine--tRNA ligase, mitochondrial",5.41403810968948,5.313698347,5.51437787237896,Mitochondrion
8033,NUP214,P35658,Nuclear pore complex protein Nup214,5.4150428180837,5.659610182,5.1704754541674,"Nucleus, nuclear pore complex"
8034,PIR,O00625,Pirin,5.415057924799065,4.962805346,5.86731050359813,Nucleus; Cytoplasm
8035,MGME1,Q9BQP7,Mitochondrial genome maintenance exonuclease 1,5.415960368,5.415960368,,Mitochondrion
8036,CISD2,Q8N5K1,CDGSH iron-sulfur domain-containing protein 2,5.4177664218556725,6.859825272,3.975707571711345,Endoplasmic reticulum membrane; Single-pass membrane protein; Mitochondrion outer membrane; Single-pass membrane protein
8037,UQCC1,Q9NVA1,Ubiquinol-cytochrome-c reductase complex assembly factor 1,5.417829662235475,6.403222998,4.43243632647095,Mitochondrion inner membrane; Cytoplasmic vesicle
8038,ACAT2,Q9BWD1,"Acetyl-CoA acetyltransferase, cytosolic",5.418958706116775,5.349667172,5.488250240233549,"Cytoplasm, cytosol"
8039,MT-ND2,P03891,NADH-ubiquinone oxidoreductase chain 2,5.419438679,5.419438679,,Mitochondrion inner membrane
8040,TPST2,O60704,Protein-tyrosine sulfotransferase 2,5.421076481,5.421076481,,Golgi apparatus membrane
8041,BRCC3,P46736,Lys-63-specific deubiquitinase BRCC36,5.42112478197149,5.933825664,4.90842389994298,"Nucleus; Cytoplasm; Cytoplasm, cytoskeleton, spindle pole"
8042,PRPF4B,Q13523,Serine/threonine-protein kinase PRP4 homolog,5.4213086788879306,6.277426859,4.56519049877586,Nucleus
8043,TMEM167A,Q8TBQ9,Protein kish-A,5.421904723,5.421904723,,Golgi apparatus membrane
8044,NEK9,Q8TD19,Serine/threonine-protein kinase Nek9,5.422609255608631,4.75419237,6.09102614121726,Cytoplasm; Nucleus
8045,TGM3,Q08188,Protein-glutamine gamma-glutamyltransferase E,5.422785894,5.422785894,,Cytoplasm
8046,LYPLA2,O95372,Acyl-protein thioesterase 2,5.422974351992395,5.489783079,5.35616562498479,Cytoplasm
8047,RIN1,Q13671,Ras and Rab interactor 1,5.423944031,5.423944031,,"Cytoplasm; Membrane; Cytoplasm, cytoskeleton"
8048,DNAJC3,Q13217,DnaJ homolog subfamily C member 3,5.4241201305377,4.976116901,5.8721233600754,Endoplasmic reticulum
8049,MBTPS1,Q14703,Membrane-bound transcription factor site-1 protease,5.424228247,5.424228247,,Endoplasmic reticulum membrane; Golgi apparatus membrane
8050,SLC41A3,Q96GZ6,Solute carrier family 41 member 3,5.429253018,5.429253018,,Mitochondrion inner membrane
8051,CDK11A,Q9UQ88,Cyclin-dependent kinase 11A,5.429705937864995,7.298441682,3.56097019372999,Cytoplasm; Nucleus
8052,DERL2,Q9GZP9,Derlin-2,5.43065184,5.43065184,,Endoplasmic reticulum membrane
8053,SPC24,Q8NBT2,Kinetochore protein Spc24,5.43072679,5.43072679,,"Nucleus; Chromosome, centromere, kinetochore"
8054,MIF,P14174,Macrophage migration inhibitory factor,5.431875915839321,5.529816598,5.33393523367864,Secreted; Cytoplasm
8055,CYB5R1,Q9UHQ9,NADH-cytochrome b5 reductase 1,5.433414467258627,5.692386202,5.174442732517255,Membrane
8056,TBC1D24,Q9ULP9,TBC1 domain family member 24,5.43462948508917,6.136347543,4.73291142717834,Cell membrane; Cytoplasm; Cytoplasmic vesicle membrane; Presynapse
8057,GRK7,Q8WTQ7,Rhodopsin kinase GRK7,5.435911048,5.435911048,,Membrane
8058,PELI2,Q9HAT8,E3 ubiquitin-protein ligase pellino homolog 2,5.4374832953313295,5.897727328,4.97723926266266,
8059,PRDX5,P30044,"Peroxiredoxin-5, mitochondrial",5.4378700708084455,4.950428078,5.92531206361689,[Isoform Mitochondrial]: Mitochondrion.;[Isoform Cytoplasmic+peroxisomal]: Cytoplasm; Peroxisome matrix
8060,PCNX1,Q96RV3,Pecanex-like protein 1,5.438101088,5.438101088,,Membrane
8061,ATP1A2,P50993,Sodium/potassium-transporting ATPase subunit alpha-2,5.4390771964999995,6.487072254,4.391082139,Membrane; Cell membrane
8062,GSTM2,P28161,Glutathione S-transferase Mu 2,5.439514090268645,5.771849109,5.10717907153729,Cytoplasm
8063,FAM210B,Q96KR6,"Protein FAM210B, mitochondrial",5.44022742472496,8.105177615,2.77527723444992,Mitochondrion; Mitochondrion outer membrane
8064,CUL5,Q93034,Cullin-5,5.440247366936394,5.696484126,5.184010607872789,Nucleus
8065,HS6ST2,Q96MM7,Heparan-sulfate 6-O-sulfotransferase 2,5.440793888238344,4.25180669314736,6.62978108332933,Membrane
8066,CLCC1,Q96S66,Chloride channel CLIC-like protein 1,5.44110534238739,4.500106505,6.38210417977478,Endoplasmic reticulum membrane; Golgi apparatus membrane; Nucleus membrane
8067,MCOLN1,Q9GZU1,Mucolipin-1,5.442174529,5.442174529,,"Late endosome membrane; Lysosome membrane; Cytoplasmic vesicle membrane; Cell projection, phagocytic cup; Cytoplasmic vesicle, phagosome membrane; Cell membrane"
8068,SLC25A51,Q9H1U9,Mitochondrial nicotinamide adenine dinucleotide transporter SLC25A51,5.445275756948606,5.445275756948606,,Mitochondrion inner membrane
8069,RPL39P5,Q59GN2,Putative ribosomal protein eL39-like 5 (60S ribosomal protein L39 pseudogene 5) (Putative 60S ribosomal protein L39-like 5),5.445336759,,5.445336759,
8070,CYFIP1,Q7L576,Cytoplasmic FMR1-interacting protein 1,5.44568428,5.44568428,,"Cytoplasm; Cytoplasm, perinuclear region; Cell projection, lamellipodium; Cell projection, ruffle; Synapse, synaptosome"
8071,CBX2,Q14781,Chromobox protein homolog 2,5.447151917,5.447151917,,Nucleus; Chromosome
8072,HELB,Q8NG08,DNA helicase B,5.447177557127685,5.447177557127685,,Nucleus; Cytoplasm; Chromosome
8073,PCDHAC2,Q9Y5I4,Protocadherin alpha-C2,5.448554909,5.448554909,,Cell membrane
8074,TTC8,Q8TAM2,Tetratricopeptide repeat protein 8,5.450353141,5.450353141,,"Cytoplasm, cytoskeleton, microtubule organizing center, centrosome; Cell projection, cilium membrane; Cytoplasm; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriolar satellite; Cell projection, cilium"
8075,PEX2,P28328,Peroxisome biogenesis factor 2,5.450483635,5.450483635,,Peroxisome membrane
8076,EIF2S3,P41091,Eukaryotic translation initiation factor 2 subunit 3,5.450656558024265,5.208912321,5.69240079504853,
8077,AGPAT1,Q99943,1-acyl-sn-glycerol-3-phosphate acyltransferase alpha,5.450833583,5.450833583,,Endoplasmic reticulum membrane
8078,BABAM1,Q9NWV8,BRISC and BRCA1-A complex member 1,5.45392929269209,7.565179661,3.34267892438418,Cytoplasm; Nucleus
8079,FAS,P25445,Tumor necrosis factor receptor superfamily member 6,5.45403317,5.45403317,,[Isoform 1]: Cell membrane; Membrane raft.;[Isoform 2]: Secreted.;[Isoform 3]: Secreted.;[Isoform 4]: Secreted.;[Isoform 5]: Secreted.;[Isoform 6]: Secreted
8080,MYRIP,Q8NFW9,Rab effector MyRIP,5.45499579796412,,5.45499579796412,"Cytoplasm; Cytoplasm, perinuclear region; Cytoplasmic vesicle, secretory vesicle"
8081,TMEM19,Q96HH6,Transmembrane protein 19,5.45578733,5.45578733,,Membrane
8082,ACIN1,Q9UKV3,Apoptotic chromatin condensation inducer in the nucleus,5.456223112240677,6.250633902,4.661812322481355,"Nucleus; Nucleus speckle; Nucleus, nucleoplasm"
8083,KDSR,Q06136,3-ketodihydrosphingosine reductase,5.45779594764888,6.229867933,4.68572396229776,Endoplasmic reticulum membrane
8084,HSP90AB2P,Q58FF8,Putative heat shock protein HSP 90-beta 2,5.458312734,6.297576338,4.61904913,Cytoplasm
8085,MMEL1,Q495T6,Membrane metallo-endopeptidase-like 1,5.459748343,5.459748343,,Membrane; Single-pass type II membrane protein; Secreted
8086,DNAJC13,O75165,DnaJ homolog subfamily C member 13,5.4604855318553245,6.021146411,4.89982465271065,Early endosome; Early endosome membrane; Endosome membrane
8087,TOMM7,Q9P0U1,Mitochondrial import receptor subunit TOM7 homolog,5.461189753,6.2115513,4.710828206,Mitochondrion outer membrane
8088,PGD,P52209,"6-phosphogluconate dehydrogenase, decarboxylating",5.461194599467455,5.272799577,5.64958962193491,Cytoplasm
8089,EML2,O95834,Echinoderm microtubule-associated protein-like 2,5.462878424775825,4.474493992,6.45126285755165,"Cytoplasm, cytoskeleton; Cytoplasm, cytoskeleton, spindle"
8090,CDC25C,P30307,M-phase inducer phosphatase 3,5.462949236,5.462949236,,Nucleus
8091,SCARB1,Q8WTV0,Scavenger receptor class B member 1,5.463870922628835,5.463870922628835,,Cell membrane
8092,TUSC3,Q13454,Tumor suppressor candidate 3,5.4644819380000005,5.231264222,5.697699654,Endoplasmic reticulum membrane
8093,UBA1,P22314,Ubiquitin-like modifier-activating enzyme 1,5.466354173638697,5.457218645,5.475489702277395,Cytoplasm; Mitochondrion; Nucleus.;[Isoform 1]: Nucleus.;[Isoform 2]: Cytoplasm
8094,CAND1,Q86VP6,Cullin-associated NEDD8-dissociated protein 1,5.469179837153909,5.701205053,5.23715462130782,Cytoplasm; Nucleus
8095,PCBP3,P57721,Poly(rC)-binding protein 3,5.46934925283238,5.200095689,5.73860281666476,Cytoplasm
8096,BCAT1,P54687,"Branched-chain-amino-acid aminotransferase, cytosolic",5.470571550582945,7.112287088,3.8288560131658897,Cytoplasm
8097,RBMXL1,Q96E39,"RNA binding motif protein, X-linked-like-1",5.471700498693719,5.863584395,5.07981660238744,Nucleus
8098,CAP1,Q01518,Adenylyl cyclase-associated protein 1,5.473137963400277,4.720488736,6.225787190800554,Cell membrane
8099,MDGA1,Q8NFP4,MAM domain-containing glycosylphosphatidylinositol anchor protein 1,5.474730797917877,5.891912038,5.057549557835754,Cell membrane
8100,RHOG,P84095,Rho-related GTP-binding protein RhoG,5.475542492,5.475542492,,Cell membrane
8101,COL15A1,P39059,Collagen alpha-1(XV) chain,5.47587066211394,,5.47587066211394,"Secreted, extracellular space, extracellular matrix; Secreted"
8102,COMMD10,Q9Y6G5,COMM domain-containing protein 10,5.476309800294461,4.956061764,5.99655783658892,Cytoplasm; Nucleus
8103,CINP,Q9BW66,Cyclin-dependent kinase 2-interacting protein,5.478707812,5.478707812,,Nucleus
8104,LMNA,P02545,Prelamin-A/C,5.480450377,6.220383588,4.740517166,"Nucleus; Nucleus envelope; Nucleus lamina; Nucleus, nucleoplasm; Nucleus matrix.;[Isoform C]: Nucleus speckle"
8105,PPIA,P62937,Peptidyl-prolyl cis-trans isomerase A,5.4811696344972205,5.351886823,5.61045244599444,Cytoplasm; Secreted; Nucleus
8106,AIF1L,Q9BQI0,Allograft inflammatory factor 1-like,5.48156960857803,7.045777153,3.91736206415606,"Cytoplasm, cytoskeleton; Cell projection, ruffle membrane"
8107,NDUFB4,O95168,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,5.482516009,5.482516009,,Mitochondrion inner membrane
8108,ELAVL1,Q15717,ELAV-like protein 1,5.484280000836495,5.438330999,5.53022900267299,"Cytoplasm; Nucleus; Cytoplasm, Stress granule; Cytoplasm, P-body"
8109,SVIP,Q8NHG7,Small VCP/p97-interacting protein,5.484997120491185,5.290585375,5.67940886598237,Smooth endoplasmic reticulum membrane; Golgi apparatus membrane; Cell membrane; Membrane
8110,MYADM,Q96S97,Myeloid-associated differentiation marker,5.485448658,5.485448658,,Membrane
8111,HAUS6,Q7Z4H7,HAUS augmin-like complex subunit 6,5.485520256,5.485520256,,"Cytoplasm, cytoskeleton; Cytoplasm, cytoskeleton, spindle; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome"
8112,COPS2,P61201,COP9 signalosome complex subunit 2,5.485913105597767,5.988290756,4.983535455195534,Cytoplasm; Nucleus
8113,MINPP1,Q9UNW1,Multiple inositol polyphosphate phosphatase 1,5.487164651753934,5.464838435,5.50949086850787,Endoplasmic reticulum lumen
8114,HS1BP3,Q53T59,HCLS1-binding protein 3,5.487311731995295,4.00570048,6.96892298399059,
8115,TMCO5B,A8MYB1,Transmembrane and coiled-coil domain-containing protein 5B,5.487743875,5.487743875,,Membrane
8116,CD2AP,Q9Y5K6,CD2-associated protein,5.48783188512142,3.180869976,7.79479379424284,"Cytoplasm, cytoskeleton; Cell projection, ruffle; Cell junction"
8117,TBCD,Q9BTW9,Tubulin-specific chaperone D,5.48789951386118,5.891629086,5.08416994172236,"Cell junction, tight junction; Lateral cell membrane; Cytoplasm; Cell junction, adherens junction; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome"
8118,ALDH5A1,P51649,"Succinate-semialdehyde dehydrogenase, mitochondrial",5.48983687829284,7.744165747,3.23550800958568,Mitochondrion
8119,SLC27A3,Q5K4L6,Long-chain fatty acid transport protein 3,5.494454386,5.494454386,,Mitochondrion membrane
8120,ITGB1BP1,O14713,Integrin beta-1-binding protein 1,5.497851396797779,3.939240139,7.05646265459556,"Nucleus; Cytoplasm; Cytoplasm, cytoskeleton; Cell membrane"
8121,TSEN15,Q8WW01,tRNA-splicing endonuclease subunit Sen15,5.500892182,5.500892182,,"Nucleus; Nucleus, nucleolus"
8122,NDUFAB1,O14561,"Acyl carrier protein, mitochondrial",5.501162666245082,5.192812478,5.809512854490165,Mitochondrion
8123,ARGLU1,Q9NWB6,Arginine and glutamate-rich protein 1,5.502321799716477,6.291424487,4.713219112432955,Nucleus
8124,CMPK1,P30085,UMP-CMP kinase,5.5055982284912,5.395107733,5.6160887239824,Nucleus; Cytoplasm
8125,GNA13,Q14344,Guanine nucleotide-binding protein subunit alpha-13,5.506221266010193,4.406135627,6.606306905020385,Cell membrane; Melanosome; Cytoplasm; Nucleus
8126,DENR,O43583,Density-regulated protein,5.508391236892434,6.052564994,4.964217479784869,
8127,PLCL2,Q9UPR0,Inactive phospholipase C-like protein 2,5.509606408002975,6.979055114,4.04015770200595,Cytoplasm
8128,AFG1L,Q8WV93,AFG1-like ATPase,5.510608751,5.510608751,,Mitochondrion membrane
8129,C1orf109,Q9NX04,Ribosome biogenesis protein C1orf109,5.511669433,5.511669433,,Nucleus; Cytoplasm
8130,JAM3,Q9BX67,Junctional adhesion molecule C,5.511902631840835,4.026551653,6.99725361068167,"Cell membrane; Cell junction; Cell junction, desmosome; Cell junction, tight junction.;[Soluble form of JAM-C]: Secreted"
8131,SMS,P52788,Spermine synthase,5.512743269814354,5.960462558,5.06502398162871,
8132,GATD3B,A0A0B4J2D5,"Putative glutamine amidotransferase-like class 1 domain-containing protein 3B, mitochondrial",5.5132263376637045,2.173101947,8.85335072832741,Mitochondrion
8133,DNPEP,Q9ULA0,Aspartyl aminopeptidase,5.515075758,5.515075758,,Cytoplasm
8134,NCAM1,P13591,Neural cell adhesion molecule 1,5.516550672986876,5.453205778,5.57989556797375,"[Isoform 1]: Cell membrane; Single-pass type I membrane protein.;[Isoform 2]: Cell membrane; Single-pass type I membrane protein.;[Isoform 3]: Cell membrane; Lipid-anchor, GPI-anchor.;[Isoform 4]: Cell membrane.;[Isoform 5]: Secreted.;[Isoform 6]: Secreted"
8135,SSR1,P43307,Translocon-associated protein subunit alpha,5.516796820706798,5.898582765,5.135010876413595,Endoplasmic reticulum membrane; Single-pass type I membrane protein
8136,PRKG1,Q13976,cGMP-dependent protein kinase 1,5.5178238845,6.502568115,4.533079654,Cytoplasm
8137,IFI16,Q16666,Gamma-interferon-inducible protein 16,5.519341882,5.519341882,,Nucleus; Cytoplasm.;[Isoform IFI16-beta]: Cytoplasm
8138,RAP2C,Q9Y3L5,Ras-related protein Rap-2c,5.52208788459383,5.828259585,5.21591618418766,Cytoplasm; Recycling endosome membrane
8139,HAS1,Q92839,Hyaluronan synthase 1,5.522943005,5.522943005,,Membrane
8140,RDX,P35241,Radixin,5.524835882307199,5.667238423,5.3824333416144,"Cell membrane; Peripheral membrane protein; Cytoplasmic side; Cytoplasm, cytoskeleton; Cleavage furrow; Cell projection, microvillus"
8141,SSB,P05455,Lupus La protein,5.52509566914104,5.936060468,5.11413087028208,Nucleus
8142,TAGLN3,Q9UI15,Transgelin-3,5.5287631300204545,4.474491137,6.58303512304091,
8143,APOD,P05090,Apolipoprotein D,5.52930611186121,5.52930611186121,,Secreted
8144,TAGLN2,P37802,Transgelin-2,5.53007692700863,3.995785127,7.06436872701726,
8145,PRPS1,P60891,Ribose-phosphate pyrophosphokinase 1,5.53009493631108,4.975461417,6.08472845562216,
8146,RAB8B,Q92930,Ras-related protein Rab-8B,5.531581572245697,5.995714389,5.0674487554913945,"Cell membrane; Cytoplasmic vesicle, phagosome; Cytoplasmic vesicle, phagosome membrane"
8147,FARSA,Q9Y285,Phenylalanine--tRNA ligase alpha subunit,5.53345398919856,5.446637593,5.62027038539712,Cytoplasm
8148,DNAJA3,Q96EY1,"DnaJ homolog subfamily A member 3, mitochondrial",5.53504366455261,5.728089949,5.341997380105219,"Mitochondrion matrix; Cytoplasm, cytosol; Postsynaptic cell membrane"
8149,SRR,Q9GZT4,Serine racemase,5.53740460711972,7.209420009,3.86538920523944,
8150,IPO5,O00410,Importin-5,5.5397342654237995,6.202680167,4.8767883638476,"Cytoplasm; Nucleus; Nucleus, nucleolus"
8151,VIM,P08670,Vimentin,5.540233770338309,6.21888991,4.86157763067662,"Cytoplasm; Cytoplasm, cytoskeleton; Nucleus matrix; Cell membrane"
8152,ULK4,Q96C45,Serine/threonine-protein kinase ULK4,5.54049507,5.54049507,,
8153,GNG3,P63215,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-3,5.542741904319728,4.503326789,6.582157019639455,Cell membrane
8154,NUTF2,P61970,Nuclear transport factor 2,5.542810321018237,4.204119186,6.8815014560364745,"Cytoplasm, cytosol; Nucleus outer membrane; Nucleus, nuclear pore complex; Nucleus inner membrane; Nucleus, nucleoplasm"
8155,MARCKSL1,P49006,MARCKS-related protein,5.54315612878165,5.898708109,5.187604148563301,"Cytoplasm, cytoskeleton; Cell membrane"
8156,IPO7,O95373,Importin-7,5.543381587276873,6.674943867,4.4118193075537455,Cytoplasm; Nucleus
8157,NCAPH,Q15003,Condensin complex subunit 2,5.5443176995361,6.25730704,4.8313283590722,Nucleus; Cytoplasm; Chromosome
8158,ANGPT1,Q15389,Angiopoietin-1,5.546575864,5.546575864,,Secreted
8159,RPLP2,P05387,60S acidic ribosomal protein P2,5.546730507642625,6.342472335,4.75098868028525,
8160,RBM15,Q96T37,RNA-binding protein 15,5.54697882640835,6.63201047,4.4619471828167,"Nucleus speckle; Nucleus, nucleoplasm; Nucleus envelope; Nucleus membrane"
8161,SRL,Q86TD4,Sarcalumenin,5.548843278955245,5.548843278955245,,Sarcoplasmic reticulum lumen; Sarcoplasmic reticulum membrane
8162,C8orf34,Q49A92,Uncharacterized protein C8orf34,5.549771145,5.549771145,,
8163,MXRA8,Q9BRK3,Matrix remodeling-associated protein 8,5.550681815,5.550681815,,"Cell membrane; Cell junction, tight junction; Cytoplasm; Cell projection, cilium membrane; Nucleus"
8164,LDHB,P07195,L-lactate dehydrogenase B chain,5.551555938407867,5.397619642,5.705492234815735,Cytoplasm; Mitochondrion inner membrane
8165,GADD45GIP1,Q8TAE8,Growth arrest and DNA damage-inducible proteins-interacting protein 1,5.551613315,5.551613315,,Mitochondrion; Nucleus
8166,MCM4,P33991,DNA replication licensing factor MCM4,5.553461605570565,7.021945409,4.08497780214113,Nucleus; Chromosome
8167,AMDHD2,Q9Y303,N-acetylglucosamine-6-phosphate deacetylase,5.5549288277818345,5.525586004,5.58427165156367,
8168,B3GNT5,Q9BYG0,"Lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase",5.557072263,5.557072263,,Golgi apparatus membrane
8169,ADAM10,O14672,Disintegrin and metalloproteinase domain-containing protein 10,5.55753756201678,4.662148872,6.45292625203356,"Cell membrane; Golgi apparatus membrane; Cytoplasmic vesicle, clathrin-coated vesicle; Cell projection, axon; Cell projection, dendrite; Cell junction, adherens junction; Cytoplasm"
8170,PIGA,P37287,Phosphatidylinositol N-acetylglucosaminyltransferase subunit A,5.558609047,5.558609047,,Endoplasmic reticulum membrane; Single-pass membrane protein
8171,SNF8,Q96H20,Vacuolar-sorting protein SNF8,5.559936554011062,5.310861527,5.809011581022125,Cytoplasm; Endosome membrane; Nucleus
8172,ANXA4,P09525,Annexin A4,5.562161334,5.562161334,,Zymogen granule membrane
8173,RINT1,Q6NUQ1,RAD50-interacting protein 1,5.563272653,5.563272653,,Cytoplasm; Endoplasmic reticulum membrane; Peripheral membrane protein
8174,ATPAF2,Q8N5M1,ATP synthase mitochondrial F1 complex assembly factor 2,5.5649947339004,6.122406148,5.0075833198007995,Mitochondrion
8175,FOCAD,Q5VW36,Focadhesin,5.565429846,5.565429846,,"Cell junction, focal adhesion; Cytoplasm, cytosol"
8176,SLC25A30,Q5SVS4,Kidney mitochondrial carrier protein 1,5.567700454,5.567700454,,Mitochondrion inner membrane
8177,PSMA6,P60900,Proteasome subunit alpha type-6,5.567916950644797,5.313449134,5.822384767289595,Cytoplasm; Nucleus
8178,CCDC93,Q567U6,Coiled-coil domain-containing protein 93,5.5690392401396345,5.450565846,5.68751263427927,Early endosome
8179,MLYCD,O95822,"Malonyl-CoA decarboxylase, mitochondrial",5.56939448946735,8.723017403,2.4157715759347,Cytoplasm; Mitochondrion matrix; Peroxisome; Peroxisome matrix
8180,WFIKKN2,Q8TEU8,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2",5.570161597,5.570161597,,Secreted
8181,AGRN,O00468,Agrin,5.5709016225,4.791023249,6.350779996,"[Isoform 1]: Secreted, extracellular space, extracellular matrix.;[Isoform 2]: Synapse; Cell membrane"
8182,RPS29,P62273,40S ribosomal protein S29,5.572474728449948,5.051684908,6.093264548899896,"Cytoplasm, cytosol; Cytoplasm; Rough endoplasmic reticulum"
8183,PAH,P00439,Phenylalanine-4-hydroxylase,5.572699642,5.572699642,,
8184,MYO1B,O43795,Unconventional myosin-Ib,5.574965777980218,5.901041254,5.248890301960435,
8185,TMEM161A,Q9NX61,Transmembrane protein 161A,5.575029275,5.575029275,,Membrane
8186,MYH4,Q9Y623,Myosin-4,5.575545492,5.575545492,,"Cytoplasm, myofibril"
8187,ERGIC2,Q96RQ1,Endoplasmic reticulum-Golgi intermediate compartment protein 2,5.577262292,5.577262292,,"Endoplasmic reticulum-Golgi intermediate compartment membrane; Multi-pass membrane protein; Golgi apparatus, cis-Golgi network membrane; Multi-pass membrane protein; Endoplasmic reticulum membrane; Multi-pass membrane protein; Cytoplasm; Nucleus"
8188,MAP2K6,P52564,Dual specificity mitogen-activated protein kinase kinase 6,5.577311727123879,6.098419578,5.05620387624776,"Nucleus; Cytoplasm; Cytoplasm, cytoskeleton"
8189,GYS1,P13807,"Glycogen [starch] synthase, muscle",5.57917220358227,4.634879413,6.52346499416454,
8190,SPCS3,P61009,Signal peptidase complex subunit 3,5.5809059965,6.077606723,5.08420527,Endoplasmic reticulum membrane
8191,ALG1,Q9BT22,Chitobiosyldiphosphodolichol beta-mannosyltransferase,5.581407243,5.581407243,,Endoplasmic reticulum membrane
8192,MYO5B,Q9ULV0,Unconventional myosin-Vb,5.58143018,5.58143018,,Cytoplasm
8193,RPL39,P62891,60S ribosomal protein L39,5.5823110083979,6.072150493,5.0924715237958,Cytoplasm
8194,CNTFR,P26992,Ciliary neurotrophic factor receptor subunit alpha,5.582978558977965,4.51577383,6.65018328795593,"Cell membrane; Lipid-anchor, GPI-anchor"
8195,TMEM11,P17152,"Transmembrane protein 11, mitochondrial",5.583686752931575,6.777917044,4.38945646186315,Mitochondrion inner membrane
8196,COPS4,Q9BT78,COP9 signalosome complex subunit 4,5.5863004122976445,5.485766337,5.68683448759529,"Cytoplasm; Nucleus; Cytoplasmic vesicle, secretory vesicle, synaptic vesicle"
8197,GSTM4,Q03013,Glutathione S-transferase Mu 4,5.587394576,5.587394576,,Cytoplasm
8198,GFUS,Q13630,GDP-L-fucose synthase,5.588700264461361,6.274468242,4.90293228692272,
8199,CEP135,Q66GS9,Centrosomal protein of 135 kDa,5.5898083100000004,4.835548845,6.344067775,"Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole"
8200,MAP2K3,P46734,Dual specificity mitogen-activated protein kinase kinase 3,5.591862279,5.591862279,,
8201,LRRC73,Q5JTD7,Leucine-rich repeat-containing protein 73,5.592478089,5.592478089,,
8202,ALDH2,P05091,"Aldehyde dehydrogenase, mitochondrial",5.5926280215,6.094107293,5.09114875,Mitochondrion matrix
8203,THTPA,Q9BU02,Thiamine-triphosphatase,5.59493175358215,3.483745309,7.7061181981643,Cytoplasm
8204,CUTA,O60888,Protein CutA,5.5957431005349925,5.377708183,5.813778018069986,
8205,PRKAA2,P54646,5'-AMP-activated protein kinase catalytic subunit alpha-2,5.599923939165166,5.867081069,5.33276680933033,Cytoplasm; Nucleus
8206,IL17B,Q9UHF5,Interleukin-17B,5.600360564,5.600360564,,Secreted
8207,HMGB3,O15347,High mobility group protein B3,5.602895008539646,6.353479218,4.85231079907929,Nucleus; Chromosome; Cytoplasm
8208,PSMD2,Q13200,26S proteasome non-ATPase regulatory subunit 2,5.603130515709755,5.818947039,5.38731399241951,
8209,ASMTL,O95671,Probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein,5.606446875083825,5.82584005,5.38705370016765,
8210,ZGRF1,Q86YA3,Protein ZGRF1,5.6066688136376,,5.6066688136376,Membrane
8211,TBC1D10B,Q4KMP7,TBC1 domain family member 10B,5.60826580288181,5.420773147,5.79575845876362,Cytoplasm
8212,NOL3,O60936,Nucleolar protein 3,5.608506483,5.608506483,,"[Isoform 1]: Nucleus, nucleolus.;[Isoform 3]: Cytoplasm.;[Isoform 2]: Cytoplasm; Mitochondrion; Sarcoplasmic reticulum; Membrane"
8213,COPS3,Q9UNS2,COP9 signalosome complex subunit 3,5.60906479348173,5.932542296,5.28558729096346,Cytoplasm; Nucleus
8214,PYCR2,Q96C36,Pyrroline-5-carboxylate reductase 2,5.609514978898417,7.231483872,3.987546085796835,Cytoplasm; Mitochondrion
8215,TMTC3,Q6ZXV5,Protein O-mannosyl-transferase TMTC3,5.610040808777249,5.152416924,6.0676646935545,Membrane; Endoplasmic reticulum
8216,RACK1,P63244,Receptor of activated protein C kinase 1,5.612431021242825,6.290004318,4.93485772448565,"Cell membrane; Cytoplasm, perinuclear region; Nucleus; Perikaryon; Cell projection, dendrite; Cell projection, phagocytic cup"
8217,RO60,P10155,RNA-binding protein RO60,5.613593590813879,6.379415677,4.84777150462776,Cytoplasm
8218,NPEPPS,P55786,Puromycin-sensitive aminopeptidase,5.614305766195475,5.409208203,5.81940332939095,"Cytoplasm, cytosol; Nucleus"
8219,DUSP15,Q9H1R2,Dual specificity protein phosphatase 15,5.616479943,5.616479943,,Cytoplasm.;[Isoform 3]: Cell membrane; Lipid-anchor; Cytoplasmic side
8220,TTN,Q8WZ42,Titin,5.617443940729135,5.71362069345827,5.521267188,Cytoplasm; Nucleus
8221,THOC7,Q6I9Y2,THO complex subunit 7 homolog,5.61769446947758,6.87624649,4.35914244895516,Cytoplasm; Nucleus; Nucleus speckle
8222,SMC4,Q9NTJ3,Structural maintenance of chromosomes protein 4,5.61784615180834,4.758829374,6.47686292961668,Nucleus; Cytoplasm; Chromosome
